"13045",2,0,0,0,24,10,11,77,0,0,64,0,0,0,0,13,2,3,0,1,0,4617,22,0,43,2,4,94,76,0,192,0,1300,1,13,10,1,287,0,3,6,8,0,392,3,0,18,813,1,0,0,0,0,3,4,162,71,77,5,1356,9,0,10,20,1,4,463,6,107,1,371,4,0,46,108,27,0,23,2,0,1,1,1,13,3,0,3,5,1,0,0,20,8,4,0,1,0,1,9,1,1,6,0,4,4,85,30,8,1,267,6,5,0,3,82,0,4,0,3,0,27,58,0,0,0,63,7,0,2,0,0,0,0,0,0,6,3,1,1,0,89,0,14,4,5,8,18,0,0,0,0,0,0,8,48,0,0,3,0
"13047",0,0,0,0,4,2,5,35,0,0,10,0,0,0,1,5,0,2,0,0,0,17,1110,0,11,0,22,21,25,0,22,0,105,0,3,8,0,14,1,0,46,7,1,61,1,0,4,11,0,0,0,0,5,0,4,8,48,15,0,133,6,0,1,85,1,0,82,13,25,0,4,0,4,0,23,6,0,12,1,1,0,0,0,0,1,0,0,0,0,0,0,4,2,1,0,0,0,0,2,0,0,4,0,2,41,27,6,5,0,8,1,2,0,0,6,0,2,0,0,0,9,17,0,0,0,17,1,0,0,0,0,0,0,0,0,1,1,0,1,0,14,0,1,3,2,287,14,2,0,1,2,0,0,4,513,0,0,0,1
"13049",4,2,1,0,7,0,0,0,3,4,12,1,27,0,2,7,1,0,0,52,1,2,0,207,15,0,0,2,4,0,7,1,8,2,2,4,3,1,0,2,0,0,0,12,3,2,6,2,0,0,1,1,5,0,1,0,2,2,0,17,0,0,32,0,1,0,10,1,4,0,0,0,0,0,0,4,2,1,0,1,1,0,0,0,0,0,6,2,3,0,0,12,0,0,1,0,0,0,0,0,0,6,2,2,1,4,0,1,0,0,0,0,16,0,0,0,1,0,0,0,10,0,0,0,0,2,0,1,0,0,0,5,0,0,0,6,10,3,0,0,1,2,0,0,1,0,5,43,0,0,4,0,0,0,2,0,0,0,0
"13051",23,1,6,0,23,6,12,26,8,4,185,5,1,1,479,363,26,3,0,50,19,26,5,0,21438,8,3,53,109,0,201,3,290,46,15,84,8,36,0,9,3,40,9,268,20,6,94,32,3,0,371,4,29,40,4,39,33,25,8,657,0,0,274,33,4,3,315,10,42,2,2,0,5,0,78,98,1,10,1,7,1,2,7,2,1,1,53,12,402,3,8,162,1,12,17,1,4,0,1,0,9,4,3,5,1,65,20,21,0,6,13,3,15,1,1,5,5,0,0,0,346,33,1,9,0,28,1,0,12,0,0,36,0,5,0,31,47,39,0,2,20,5,6,7,4,1,17,72,1,11,48,0,3,2,26,2,4,4,2
"13053",0,1,0,1,1,1,2,1,3,0,23,0,0,0,1,3,0,0,0,0,0,2,0,0,6,38,0,1,5,0,4,0,16,2,2,2,0,4,0,6,0,1,3,10,2,2,12,1,0,0,0,0,1,0,0,6,4,4,1,33,1,0,1,0,1,1,8,0,4,0,0,7,1,0,3,15,1,1,1,0,0,0,1,0,1,0,3,9,0,0,0,6,1,0,0,3,0,4,1,0,0,6,0,1,0,141,1,0,0,0,0,0,1,0,1,0,2,0,1,0,6,0,4,0,0,3,0,5,8,0,0,0,1,1,1,3,3,1,0,0,2,1,1,0,4,0,1,0,0,1,0,1,1,0,3,0,0,0,3
"13055",0,0,0,0,3,1,5,45,0,0,7,0,0,0,0,0,0,0,0,1,0,32,26,0,2,0,592,38,17,0,13,0,100,0,0,4,0,17,1,0,8,2,0,35,0,0,1,19,0,0,0,0,1,0,2,12,253,11,1,148,8,0,1,90,0,0,56,1,14,0,1,0,0,0,11,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,0,1,0,0,2,7,3,1,0,18,1,8,0,0,8,0,0,0,1,0,7,6,0,0,0,7,2,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,254,2,0,1,0,0,0,0,1,124,0,0,0,0
"13057",0,0,1,0,28,9,61,417,0,1,87,1,0,0,6,38,6,4,0,6,0,97,23,0,72,1,11,5820,185,0,202,1,5193,8,3,24,1,69,0,4,2,113,1,1053,0,0,17,120,0,0,1,9,0,1,14,108,100,1097,10,4944,74,0,13,58,1,5,1301,21,185,0,7,0,14,0,167,33,0,53,2,0,1,2,0,4,3,0,11,8,1,1,0,27,58,3,0,0,2,0,1,0,0,10,0,7,6,63,34,32,1,209,7,219,1,3,19,0,1,0,3,0,61,78,0,0,0,26,6,0,3,0,0,0,0,0,0,8,7,11,3,1,45,2,19,8,4,11,51,4,4,4,0,0,0,13,84,0,3,0,0
"13059",4,0,1,0,23,44,348,26,0,0,56,2,1,0,0,22,1,7,0,1,2,35,5,0,43,1,18,73,6104,0,92,0,380,12,1,17,0,30,0,3,4,32,0,326,2,0,17,41,0,0,1,35,3,1,7,44,34,183,41,822,24,0,6,17,3,57,754,40,425,0,5,0,26,1,108,25,0,517,6,0,4,0,2,8,2,0,16,0,1,1,0,15,13,6,0,0,88,0,4,0,0,12,1,72,1,41,54,804,36,19,1,9,1,0,3,2,32,0,16,1,71,72,0,1,0,51,15,0,3,0,2,4,2,0,0,4,2,7,4,1,37,2,6,6,5,9,188,5,1,7,1,0,0,21,22,0,10,0,0
"13061",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,1,4,15,3,1,2,3,1,1,0,1,0,0,0,0,4,2,0,0,13,2,11,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,1,0,5,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,0,1,0,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,1,0,0,1,0,0,4,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13063",2,1,0,0,35,10,55,77,11,0,220,3,0,0,4,41,14,26,1,4,5,148,29,0,176,4,6,204,153,0,5899,0,2148,22,5,43,3,275,2,11,4,30,2,2527,7,2,73,376,1,0,1,9,6,0,8,1167,88,225,19,9577,15,0,27,40,1,16,1565,25,167,1,4,3,9,2,1650,85,1,76,6,0,0,0,1,4,12,3,29,8,9,0,0,76,11,4,0,0,0,1,16,1,3,24,2,20,5,181,99,41,1,100,12,15,2,8,26,3,9,0,8,0,134,305,0,0,1,224,16,0,11,0,2,1,0,2,2,13,13,9,0,1,184,1,11,6,23,6,56,7,0,9,6,0,0,12,51,0,4,32,0
"13065",1,5,1,0,0,0,1,1,4,8,3,0,3,6,0,8,0,0,0,6,0,0,0,6,14,0,0,2,3,0,5,211,6,20,1,2,3,1,0,1,0,0,0,3,0,0,7,0,0,1,1,0,0,1,0,0,2,2,0,12,0,0,10,1,0,0,4,1,2,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,5,2,0,4,0,0,132,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,1,0,5,0,0,1,0,0,0,0,5,2,0,0,0,0,0,1,1,0,0,1,0,2,0,2,6,2,0,0,2,1,0,0,0,0,0,42,0,1,3,0,1,1,0,0,0,0,0
"13067",3,6,1,0,73,22,91,711,10,0,307,2,0,0,14,98,6,12,0,31,0,381,44,0,335,5,9,2532,486,0,1029,0,29558,24,16,70,4,283,3,8,5,111,10,5551,4,1,130,1451,1,0,2,6,6,5,10,417,243,932,14,21310,26,0,85,166,2,14,3910,25,398,0,15,4,14,7,544,149,0,124,3,2,1,0,0,4,7,1,21,22,27,0,0,51,45,14,1,4,5,0,3,0,2,12,6,30,13,285,124,92,0,1254,5,60,2,3,91,4,12,0,31,0,296,258,1,3,0,143,17,0,12,0,0,1,0,2,1,9,46,6,4,0,176,0,28,10,13,13,88,2,0,7,4,0,0,19,153,0,5,59,1
"13069",22,88,87,0,3,1,1,3,44,7,34,0,4,4,9,29,2,1,0,28,2,7,2,5,88,0,0,6,19,0,25,11,35,2071,7,12,11,6,0,8,1,1,1,28,2,3,33,4,0,0,5,2,6,14,1,5,2,11,1,68,0,0,49,2,3,0,41,2,18,0,0,0,1,0,4,19,31,1,2,36,2,0,0,0,1,5,18,4,31,0,2,129,0,3,1,3,2,1,0,0,2,2,2,4,1,14,5,0,0,4,1,2,15,0,0,0,1,0,0,0,15,6,2,0,1,2,0,4,6,0,0,18,2,22,1,19,94,36,0,1,6,2,0,0,1,0,10,124,1,4,13,0,16,0,8,1,0,0,3
"13071",2,3,3,0,10,0,1,4,20,23,43,1,0,21,3,11,0,0,3,6,2,5,0,1,38,0,1,2,20,0,13,2,47,24,1905,5,48,9,0,32,0,4,17,56,6,4,133,3,7,0,3,0,0,0,0,6,4,11,1,58,0,0,10,4,31,0,40,2,5,0,1,1,0,1,15,11,5,1,0,3,1,2,0,1,0,2,3,23,3,0,0,158,1,2,0,5,0,2,1,4,75,2,0,0,0,50,1,0,0,4,9,0,0,0,0,4,2,1,0,1,16,4,2,0,6,11,0,6,29,1,0,1,1,1,4,227,214,5,0,0,8,6,0,0,2,0,8,10,0,1,0,1,5,1,3,1,0,1,35
"13073",13,0,0,1,43,18,12,13,4,0,88,3,0,1,8,67,155,2,0,13,5,31,13,0,181,3,1,46,126,0,45,0,194,6,1,3412,4,19,0,0,1,12,0,169,7,0,75,31,1,0,8,2,14,3,1,27,24,55,4,478,7,2,38,10,0,12,242,8,32,0,1,0,4,0,59,59,0,32,0,0,39,1,0,8,1,0,27,7,13,15,0,33,8,165,5,0,8,0,1,0,0,9,0,15,3,66,17,13,0,9,6,3,1,1,2,2,8,0,1,0,4204,44,0,4,0,13,2,0,4,0,0,2,0,1,0,6,12,12,2,0,19,0,13,3,1,3,20,3,7,14,3,0,0,2,21,0,11,3,2
"13075",2,7,4,1,5,1,0,3,13,75,15,1,0,9,0,5,1,0,0,5,0,3,1,0,11,0,0,1,5,0,7,2,17,25,66,2,402,2,0,7,0,0,3,23,5,3,50,0,1,3,0,0,1,1,0,3,1,1,0,25,0,0,4,0,1,0,23,0,5,0,0,0,0,0,4,14,3,0,0,6,0,0,0,0,0,5,4,2,1,0,0,341,1,0,0,4,0,0,0,0,6,1,1,0,0,11,2,2,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,2,2,2,0,9,0,0,1,0,4,0,15,127,3,0,0,6,7,2,0,0,0,1,6,0,1,0,0,1,3,2,1,0,0,6
"13077",2,0,0,0,14,3,10,24,1,0,71,0,0,1,0,24,0,8,0,3,0,351,24,0,48,0,2,87,82,1,485,0,838,5,10,12,1,3951,1,1,2,9,0,666,2,0,21,278,1,0,0,2,5,3,2,1615,43,92,6,2225,2,0,9,14,4,1,480,3,70,0,16,9,3,29,321,30,1,20,3,1,0,0,0,8,7,0,11,3,4,0,0,17,6,4,0,1,1,0,96,0,1,23,1,11,1,90,36,16,0,69,6,5,0,11,7,1,5,0,1,0,33,144,0,0,0,185,5,0,9,2,0,1,1,0,1,7,13,3,0,0,407,0,16,8,25,11,25,3,0,3,1,0,0,9,34,0,0,3,1
"13079",0,0,0,0,7,0,1,2,1,0,316,0,0,0,1,2,0,4,0,0,0,11,0,0,10,0,0,7,10,0,17,0,48,0,2,1,1,14,92,2,0,1,0,29,2,0,5,9,1,0,0,0,0,1,0,10,2,5,0,76,0,0,3,0,0,2,38,2,5,0,0,0,0,0,23,137,1,2,0,0,0,0,1,4,3,0,4,0,0,0,0,6,0,1,0,5,0,0,3,0,0,17,0,2,0,8,11,1,0,0,79,0,1,4,1,1,1,0,1,0,4,14,1,0,0,10,1,0,4,0,0,0,4,1,0,1,1,0,0,0,10,0,6,0,3,0,5,1,0,2,0,0,0,2,2,0,0,3,0
"13081",1,0,0,0,3,2,2,9,5,0,63,1,0,0,2,4,1,3,0,0,0,5,2,0,14,2,0,5,9,0,15,0,30,1,3,2,0,2,0,691,0,2,3,20,14,155,90,2,0,0,0,1,3,0,1,6,2,7,0,48,0,0,3,1,1,0,22,0,7,0,0,3,0,0,7,81,2,4,0,1,0,0,2,0,3,0,8,10,1,0,0,9,2,1,0,8,0,1,2,0,4,8,0,3,1,44,1,2,0,0,17,1,0,2,1,7,3,0,0,6,11,3,2,0,0,9,1,9,46,0,0,0,0,4,8,5,10,1,1,0,9,25,0,1,2,1,5,1,0,0,0,1,0,1,4,7,0,0,10
"13083",1,0,0,0,2,0,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,5,8,1,0,7,0,31,0,0,1,0,4,0,0,385,4,0,15,0,0,0,4,0,0,0,0,2,0,3,1,17,8,0,37,0,0,2,27,0,2,19,3,6,0,1,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,2,20,4,2,0,0,2,0,1,0,1,0,0,0,0,0,0,6,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,1,71,3,1,0,2,0,0,0,0,29,0,0,0,0
